# Time	a_winner	a_loosers
3.896929999999999783e+00 5.047057933906743621e+00 3.296611436491018399e+00
3.906540000000000123e+00 5.052869661798983891e+00 3.295760317400070694e+00
3.916150000000000020e+00 5.058912951439287653e+00 3.294872742891229667e+00
3.925759999999999916e+00 5.065416660895241563e+00 3.306354410741063621e+00
3.935369999999999813e+00 5.071668152964636356e+00 3.324998462344554540e+00
3.942079999999999806e+00 5.077306139568540821e+00 3.336855930206930942e+00
3.951789999999999914e+00 5.082458891097586751e+00 3.343258786374970981e+00
3.961510000000000087e+00 5.087626876051515090e+00 3.342493646838791577e+00
3.971220000000000194e+00 5.092888115048564757e+00 3.341713560712364028e+00
3.980919999999999792e+00 5.098263954085904714e+00 3.340915121998878412e+00
3.990629999999999900e+00 5.103791573935718695e+00 3.340092414083112526e+00
4.000329999999999941e+00 5.109552396254654738e+00 3.339232554398464003e+00
4.010040000000000049e+00 5.115878281118813042e+00 3.347781806979801988e+00
4.029349999999999987e+00 5.121530465728784343e+00 3.372344241212489546e+00
4.038700000000000401e+00 5.126265043459212301e+00 3.371645178365916262e+00
4.048040000000000305e+00 5.131056297311370251e+00 3.370936945450967670e+00
4.057380000000000209e+00 5.135915313467651622e+00 3.370217709686169183e+00
4.066720000000000113e+00 5.140868305622438683e+00 3.369483117246053983e+00
4.076050000000000395e+00 5.145931549580061493e+00 3.380605383315032686e+00
4.085379999999999789e+00 5.150794119614440447e+00 3.379881938446851919e+00
4.094699999999999562e+00 5.155727868884190102e+00 3.379146980047741611e+00
4.104020000000000223e+00 5.160749183573706489e+00 3.378397803605143412e+00
4.113330000000000375e+00 5.165892198167912674e+00 3.377628749472253666e+00
4.122630000000000017e+00 5.171293070773106848e+00 3.376817155537149340e+00
4.131929999999999659e+00 5.176401811050936885e+00 3.388247027469875494e+00
4.141219999999999679e+00 5.181294651129311646e+00 3.387516969336679562e+00
4.150509999999999700e+00 5.186262923671767666e+00 3.386774851751807702e+00
4.164349999999999774e+00 5.191323329051988011e+00 3.386017952214660731e+00
4.173239999999999839e+00 5.196509269317761692e+00 3.385240777037456184e+00
4.182109999999999772e+00 5.201939025715492271e+00 3.384423698943578973e+00
4.190970000000000084e+00 5.207173511267930266e+00 3.409078080397007326e+00
4.202840000000000131e+00 5.212103088547326735e+00 3.408344206428164380e+00
4.211260000000000225e+00 5.217114427635838325e+00 3.407597953488723519e+00
4.221890000000000143e+00 5.222226810714435175e+00 3.406836419537964566e+00
4.231659999999999755e+00 5.227433760700323617e+00 3.418069017110438867e+00
4.240689999999999849e+00 5.232782986907119849e+00 3.417271480018101215e+00
4.250790000000000290e+00 5.238347411450933855e+00 3.416442951228499503e+00
4.260040000000000049e+00 5.244477995084221966e+00 3.421672419509186547e+00
4.270170000000000243e+00 5.250130630062944448e+00 3.433314552322309421e+00
4.280000000000000249e+00 5.255459760475946318e+00 3.432507160458923678e+00
4.293149999999999800e+00 5.260159472362349931e+00 3.439931447476502591e+00
4.301230000000000331e+00 5.264860651243295386e+00 3.439207861617252338e+00
4.311180000000000234e+00 5.269681065056382785e+00 3.450252845173086502e+00
4.321119999999999628e+00 5.274610803956301552e+00 3.449487389420097472e+00
4.331059999999999910e+00 5.279863687288297136e+00 3.448665918017782328e+00
4.341000000000000192e+00 5.284865637659518001e+00 3.477781642232849801e+00
4.350939999999999586e+00 5.289211655372366039e+00 3.486225992357818715e+00
4.360890000000000377e+00 5.293582055888609084e+00 3.485554826921350102e+00
4.370829999999999771e+00 5.298018604174638213e+00 3.484873361045918827e+00
4.380770000000000053e+00 5.302543248854996172e+00 3.484178404012124197e+00
4.390710000000000335e+00 5.307212277604104855e+00 3.483461843476046038e+00
4.400649999999999729e+00 5.312101980923902289e+00 3.491360343477685646e+00
4.410590000000000011e+00 5.316359990293808124e+00 3.490698473109647981e+00
4.420539999999999914e+00 5.320693984347458105e+00 3.490024079808409674e+00
4.430480000000000196e+00 5.325034923675508125e+00 3.511233859027370841e+00
4.440419999999999590e+00 5.329311511057974293e+00 3.510559861484066069e+00
4.450359999999999872e+00 5.333643145678666819e+00 3.509876407533980114e+00
4.460300000000000153e+00 5.338040684526460744e+00 3.509181654081547919e+00
4.470240000000000435e+00 5.342521516379819424e+00 3.508472643697750915e+00
4.480179999999999829e+00 5.347117991676352489e+00 3.507743848409512033e+00
4.490120000000000111e+00 5.351921765154916244e+00 3.506979162145924978e+00
4.500060000000000393e+00 5.357000666704423431e+00 3.536435740372267933e+00
4.509999999999999787e+00 5.361670238114551346e+00 3.548257410422941849e+00
4.529060000000000308e+00 5.365613653870508593e+00 3.560297233214342771e+00
4.538949999999999818e+00 5.369486801463126291e+00 3.559681809046008283e+00
4.548829999999999707e+00 5.373380430842023436e+00 3.559062757480231820e+00
4.558709999999999596e+00 5.377295969025741584e+00 3.558439871035245616e+00
4.568590000000000373e+00 5.381237166944128347e+00 3.557812647720100419e+00
4.578470000000000262e+00 5.385194553674851115e+00 3.564528035200205558e+00
4.588359999999999772e+00 5.389156275475886382e+00 3.563893868880433580e+00
4.598239999999999661e+00 5.393139981933289029e+00 3.563255712989789714e+00
4.608120000000000438e+00 5.397146462030824487e+00 3.562613423003746949e+00
4.618000000000000327e+00 5.401176605442135070e+00 3.561966835908092932e+00
4.627880000000000216e+00 5.405231425907492948e+00 3.561315765930223698e+00
4.637760000000000105e+00 5.409312092707883934e+00 3.560659998806757098e+00
4.647639999999999993e+00 5.413419974145106117e+00 3.559999283890185051e+00
4.657519999999999882e+00 5.417556699034685508e+00 3.559333323032424889e+00
4.667399999999999771e+00 5.421724249928954187e+00 3.558661753812226713e+00
4.677279999999999660e+00 5.425925104341157379e+00 3.557984124305509699e+00
4.687160000000000437e+00 5.430162473580862681e+00 3.557299850801903141e+00
4.697040000000000326e+00 5.434440738031144136e+00 3.556608141573514459e+00
4.706920000000000215e+00 5.438766380240358522e+00 3.555907835904706271e+00
4.716800000000000104e+00 5.443150681697550120e+00 3.555196947070245805e+00
4.726679999999999993e+00 5.447638983728368522e+00 3.554467779841931296e+00
4.736559999999999881e+00 5.452112590888555488e+00 3.566657862475114626e+00
4.746439999999999770e+00 5.456640153959444461e+00 3.574625460083895145e+00
4.756319999999999659e+00 5.461277177634757507e+00 3.573856717959619900e+00
4.766200000000000436e+00 5.466103128715422699e+00 3.599044105459004772e+00
4.776069999999999816e+00 5.470199296506721431e+00 3.598377636382659617e+00
4.785949999999999704e+00 5.474315690059857076e+00 3.610635473665189110e+00
4.795829999999999593e+00 5.478442010284883423e+00 3.609961817864904887e+00
4.805710000000000370e+00 5.482605562174906133e+00 3.609281655207938755e+00
4.815590000000000259e+00 5.486816189316723325e+00 3.608593339046306969e+00
4.825470000000000148e+00 5.491100220762897166e+00 3.607892473558566682e+00
4.835340000000000416e+00 5.495487200270995132e+00 3.619093650171013810e+00
4.845220000000000304e+00 5.499571569119946268e+00 3.618424134940221748e+00
4.855100000000000193e+00 5.503678282297745028e+00 3.617750569696924767e+00
4.864980000000000082e+00 5.507807879069520851e+00 3.617072858344252406e+00
4.874850000000000350e+00 5.511960934469938955e+00 3.616390898450606350e+00
4.884730000000000238e+00 5.516138063461251129e+00 3.615704580516875044e+00
4.894610000000000127e+00 5.520339925231679601e+00 3.615013787214290897e+00
4.904480000000000395e+00 5.524567230728994360e+00 3.614318392075064335e+00
4.914360000000000284e+00 5.528820747791510115e+00 3.613618258575448827e+00
4.924240000000000173e+00 5.533101310080016155e+00 3.612913238573697061e+00
4.934110000000000440e+00 5.537409827269904383e+00 3.612203170524555418e+00
4.943990000000000329e+00 5.541747297076061507e+00 3.611487877375852751e+00
4.953870000000000218e+00 5.546114823098807101e+00 3.610767163455617101e+00
4.963739999999999597e+00 5.550513633550369974e+00 3.610040811212400058e+00
4.973620000000000374e+00 5.554945109212902743e+00 3.609308576362528775e+00
4.983489999999999753e+00 5.559410820991502078e+00 3.608570181395642340e+00
4.993369999999999642e+00 5.563912584166543773e+00 3.607825306232232521e+00
5.003250000000000419e+00 5.568452542766894275e+00 3.607073573769099539e+00
5.013119999999999798e+00 5.573033316868341913e+00 3.606314524792244569e+00
5.022999999999999687e+00 5.577658319365936812e+00 3.605547564426012208e+00
5.032869999999999955e+00 5.582332766236885568e+00 3.604771792403366426e+00
5.042749999999999844e+00 5.587071834826996763e+00 3.615448275648773357e+00
5.052620000000000111e+00 5.591823545452456301e+00 3.614651932370293697e+00
5.062500000000000000e+00 5.596635700169872329e+00 3.613844686080832425e+00
5.072370000000000267e+00 5.601517722015244338e+00 3.613024894202228054e+00
5.082239999999999647e+00 5.606484520696727536e+00 3.612189980634670228e+00
5.092120000000000424e+00 5.611564322255150117e+00 3.611335121425797823e+00
5.101989999999999803e+00 5.616838637183460214e+00 3.610446566154516645e+00
5.111869999999999692e+00 5.622146588031974090e+00 3.621783421116318902e+00
5.121739999999999959e+00 5.627009320833094463e+00 3.620958596725409873e+00
5.131610000000000227e+00 5.631974011635446864e+00 3.620114145308714892e+00
5.141490000000000116e+00 5.637107058758525469e+00 3.619237022071194687e+00
5.151360000000000383e+00 5.642434210505150816e+00 3.646978643738973513e+00
5.161240000000000272e+00 5.647071571019595559e+00 3.646196356598307542e+00
5.171109999999999651e+00 5.651761752625626301e+00 3.645404391002275091e+00
5.180979999999999919e+00 5.656510664381595888e+00 3.644601670710769792e+00
5.190850000000000186e+00 5.661326238820583612e+00 3.643786752626854586e+00
5.200730000000000075e+00 5.666219759270643586e+00 3.642957587666509234e+00
5.210600000000000342e+00 5.671208675517134701e+00 3.642111015638947347e+00
5.220469999999999722e+00 5.676323811337275593e+00 3.641241480455191581e+00
5.230339999999999989e+00 5.681635383208937462e+00 3.640336445387073461e+00
5.240219999999999878e+00 5.687410314396021960e+00 3.651347266586414175e+00
5.250090000000000146e+00 5.692481222898098103e+00 3.667346309815993521e+00
5.264649999999999608e+00 5.696989711850411808e+00 3.666580085840132952e+00
5.274460000000000370e+00 5.701545750966883652e+00 3.665805076407985474e+00
5.284270000000000245e+00 5.706154054228228745e+00 3.665020419733873602e+00
5.294080000000000119e+00 5.710820767289170874e+00 3.664224993655656792e+00
5.303889999999999993e+00 5.715554372045879461e+00 3.663417250353733223e+00
5.313699999999999868e+00 5.720367866112488819e+00 3.662594811551979745e+00
5.323509999999999742e+00 5.725293947408562012e+00 3.661751501208381221e+00
5.333319999999999617e+00 5.730288955861947642e+00 3.680132641918384628e+00
5.343130000000000379e+00 5.735475150916937714e+00 3.679241694748708547e+00
5.352940000000000254e+00 5.740834177602008204e+00 3.699083088837541666e+00
5.362739999999999618e+00 5.745717297527326295e+00 3.698227384250354799e+00
5.372550000000000381e+00 5.750864170195869818e+00 3.697319377547868768e+00
5.382360000000000255e+00 5.755849477877267084e+00 3.714016128862660526e+00
5.392170000000000130e+00 5.760529678206000703e+00 3.730264366937771747e+00
5.401980000000000004e+00 5.764909120465790515e+00 3.757937022096575319e+00
5.411780000000000257e+00 5.769270686893811728e+00 3.757184143590485359e+00
5.421590000000000131e+00 5.773680913485367050e+00 3.756422295331402150e+00
5.431400000000000006e+00 5.778145422219458816e+00 3.755650466990081870e+00
5.441209999999999880e+00 5.782671592954496731e+00 3.754867335947269513e+00
5.451010000000000133e+00 5.787269543903948765e+00 3.754071095138444392e+00
5.460820000000000007e+00 5.791954030033979350e+00 3.753259121834619627e+00
5.473060000000000258e+00 5.796748735968919597e+00 3.752427234955179713e+00
5.482829999999999870e+00 5.801699076388656451e+00 3.751567505731558949e+00
5.492609999999999992e+00 5.806951622025988691e+00 3.750654883206469670e+00
5.502379999999999605e+00 5.812061460815803215e+00 3.762837992491881778e+00
5.512150000000000105e+00 5.817222141019153803e+00 3.780089654222254403e+00
5.521919999999999717e+00 5.822341264244037085e+00 3.779190203542277082e+00
5.531690000000000218e+00 5.826718379862670716e+00 3.807571038887161308e+00
5.541459999999999830e+00 5.830472847759324395e+00 3.806917555684724341e+00
5.551219999999999821e+00 5.834243541372988950e+00 3.806260903558752684e+00
5.560990000000000322e+00 5.838030720170856114e+00 3.805601032002384088e+00
5.570759999999999934e+00 5.841834654640033264e+00 3.804937888351994868e+00
5.580519999999999925e+00 5.845655627074978433e+00 3.804271417632214103e+00
5.590290000000000425e+00 5.849493932644434402e+00 3.803601562344799181e+00
5.600050000000000416e+00 5.853349880238327252e+00 3.802928262302518014e+00
5.612709999999999866e+00 5.857223793653041355e+00 3.802251454395055852e+00
5.622399999999999842e+00 5.861116012854370894e+00 3.801571072339750668e+00
5.632089999999999819e+00 5.865026895400345275e+00 3.800887046400676983e+00
5.641779999999999795e+00 5.868956818048840951e+00 3.800199303071044810e+00
5.651469999999999771e+00 5.872906178583236603e+00 3.799507764712400704e+00
5.661159999999999748e+00 5.876875397896009545e+00 3.798812349142595579e+00
5.670849999999999724e+00 5.880864921999307882e+00 3.798112969226311808e+00
5.680530000000000079e+00 5.884875225956576195e+00 3.797409532133079857e+00
5.690220000000000056e+00 5.888906815610282841e+00 3.796701938958555012e+00
5.709450000000000358e+00 5.892960232599683934e+00 3.795990083741125343e+00
5.718779999999999752e+00 5.897036057907724782e+00 3.795273852760804534e+00
5.728110000000000035e+00 5.901134917411341441e+00 3.794553123437871545e+00
5.737440000000000317e+00 5.905257488205323035e+00 3.793827763078121418e+00
5.746760000000000090e+00 5.909404506264402279e+00 3.793097627351876167e+00
5.756090000000000373e+00 5.913576775593208268e+00 3.792362558478058254e+00
5.765399999999999636e+00 5.917775180557336867e+00 3.791622382770511113e+00
5.774720000000000297e+00 5.922000700205753532e+00 3.790876907794211270e+00
5.784019999999999939e+00 5.926254427100937860e+00 3.790125918619734691e+00
5.793330000000000091e+00 5.930537592149829784e+00 3.789369172882806946e+00
5.802629999999999733e+00 5.934851597623869601e+00 3.788606394211864625e+00
5.811919999999999753e+00 5.939198062400362410e+00 3.787837263219277162e+00
5.821209999999999773e+00 5.943578885500777176e+00 3.787061404833293121e+00
5.830479999999999663e+00 5.947996340021683537e+00 3.786278369589876291e+00
5.844289999999999985e+00 5.952453215658066732e+00 3.785487605243079479e+00
5.853180000000000049e+00 5.956953047173438875e+00 3.784688411145257447e+00
5.862049999999999983e+00 5.961500509036385509e+00 3.783879859514877708e+00
5.870910000000000295e+00 5.966102156202080842e+00 3.783060647543613264e+00
5.882769999999999833e+00 5.970767997860447096e+00 3.782228783056393873e+00
5.891189999999999927e+00 5.975515518737311460e+00 3.781380780931910213e+00
5.901799999999999713e+00 5.980383907800874255e+00 3.780508818445550645e+00
5.911559999999999704e+00 5.985571810606892029e+00 3.779573185025108639e+00
5.920569999999999666e+00 5.990193268241543301e+00 3.795628274231858779e+00
5.930620000000000225e+00 5.994685721534631639e+00 3.794820637985099943e+00
5.940330000000000332e+00 5.999242942191957972e+00 3.804882295151493121e+00
5.951740000000000030e+00 6.003787063170554106e+00 3.804058782228012969e+00
5.961549999999999905e+00 6.008379428625180374e+00 3.803225369454765303e+00
5.971359999999999779e+00 6.013025258919478588e+00 3.802380964102903604e+00
5.981160000000000032e+00 6.017731606100864994e+00 3.801524093210770783e+00
5.990969999999999906e+00 6.022508659415127141e+00 3.800652636557213526e+00
6.000779999999999781e+00 6.027372765975806068e+00 3.799763212921331679e+00
